Year,Area,Inven,List
2019,"manchester-nashua, nh",75.58528428,362500
2019,"decatur, al",47.15719064,194900
2019,"muskegon, mi",65.88628763,162450
2019,"roanoke, va",26.08695652,266450
2019,"lebanon, pa",43.14381271,252728
2019,"milwaukee-waukesha-west allis, wi",77.59197324,276500
2019,"fort wayne, in",99.66555184,193000
2019,"yuma, az",74.91638796,240200
2019,"hagerstown-martinsburg, md-wv",15.05016722,239900
2019,"springfield, mo",76.58862876,215000
2019,"portland-vancouver-hillsboro, or-wa",64.88294314,469450
2019,"youngstown-warren-boardman, oh-pa",29.76588629,119900
2019,"south bend-mishawaka, in-mi",40.80267559,171950
2019,"lansing-east lansing, mi",72.57525084,153950
2019,"stockton-lodi, ca",93.97993311,439000
2019,"modesto, ca",96.65551839,370000
2019,"spartanburg, sc",64.88294314,224445
2019,"alexandria, la",17.72575251,179900
2019,"san francisco-oakland-hayward, ca",94.98327759,897000
2019,"vallejo-fairfield, ca",98.66220736,470000
2019,"warner robins, ga",72.57525084,220933
2019,"dayton, oh",86.95652174,162490
2019,"san luis obispo-paso robles-arroyo grande, ca",27.75919732,737000
2019,"pittsfield, ma",1.003344482,391950
2019,"athens-clarke county, ga",43.14381271,296000
2019,"lafayette, la",6.688963211,211000
2019,"saginaw, mi",59.86622074,132000
2019,"anchorage, ak",20.06688963,314950
2019,"des moines-west des moines, ia",51.50501672,257700
2019,"torrington, ct",1.672240803,349450
2019,"durham-chapel hill, nc",40.80267559,389000
2019,"merced, ca",77.59197324,319950
2019,"lubbock, tx",96.32107023,234750
2019,"laredo, tx",58.19397993,185000
2019,"bakersfield, ca",92.97658863,259950
2019,"new york-newark-jersey city, ny-nj-pa",34.11371237,549999.5
2019,"billings, mt",32.44147157,295250
2019,"indianapolis-carmel-anderson, in",68.56187291,255445
2019,"tupelo, ms",18.72909699,189900
2019,"hilton head island-bluffton-beaufort, sc",3.010033445,425000
2019,"savannah, ga",22.40802676,289950
2019,"phoenix-mesa-scottsdale, az",97.65886288,374495
2019,"la crosse-onalaska, wi-mn",65.88628763,252400
2019,"bellingham, wa",36.12040134,439000
2019,"bremerton-silverdale, wa",91.30434783,449000
2019,"eugene, or",59.86622074,399000
2019,"houston-the woodlands-sugar land, tx",69.89966555,299994
2019,"macon, ga",39.13043478,169400
2019,"sebastian-vero beach, fl",56.18729097,339250
2019,"cleveland-elyria, oh",58.19397993,179900
2019,"rocky mount, nc",47.15719064,169200
2019,"fayetteville, nc",57.19063545,184950
2019,"north port-sarasota-bradenton, fl",50.16722408,369495
2019,"fargo, nd-mn",23.7458194,243700
2019,"san diego-carlsbad, ca",97.65886288,719444
2019,"birmingham-hoover, al",38.46153846,249900
2019,"homosassa springs, fl",51.50501672,225950
2019,"kalamazoo-portage, mi",59.86622074,244900
2019,"mcallen-edinburg-mission, tx",32.10702341,198750
2019,"johnstown, pa",8.695652174,79900
2019,"fresno, ca",97.32441472,326495
2019,"baton rouge, la",9.698996656,240095
2019,"iowa city, ia",23.41137124,279900
2019,"clarksville, tn-ky",72.57525084,249900
2019,"asheville, nc",11.0367893,399000
2019,"columbia, sc",72.57525084,227392.5
2019,"rochester, mn",11.0367893,308450
2019,"cincinnati, oh-ky-in",79.59866221,259900
2019,"east stroudsburg, pa",11.70568562,189000
2019,"lynchburg, va",19.06354515,259900
2019,"janesville-beloit, wi",78.92976589,219088.5
2019,"bangor, me",3.344481605,167000
2019,"panama city, fl",21.40468227,318000
2019,"elizabethtown-fort knox, ky",69.89966555,222950
2019,"flint, mi",65.88628763,172250
2019,"chico, ca",65.88628763,347450
2019,"hartford-west hartford-east hartford, ct",45.81939799,274900
2019,"coeur d'alene, id",26.75585284,449450
2019,"charlotte-concord-gastonia, nc-sc",76.58862876,339250
2019,"york-hanover, pa",64.88294314,234300
2019,"concord, nh",29.76588629,299450
2019,"worcester, ma-ct",47.15719064,339900
2019,"louisville/jefferson county, ky-in",80.93645485,237450
2019,"traverse city, mi",2.341137124,357000
2019,"salisbury, md-de",5.016722408,329900
2019,"green bay, wi",34.11371237,269450
2019,"greenville-anderson-mauldin, sc",52.84280936,265000
2019,"waco, tx",56.52173913,224995
2019,"salem, or",80.93645485,380000
2019,"hilo, hi",10.36789298,447000
2019,"wilmington, nc",27.75919732,350275
2019,"houma-thibodaux, la",5.351170569,196900
2019,"morgantown, wv",1.337792642,252350
2019,"raleigh, nc",69.89966555,362096
2019,"auburn-opelika, al",22.0735786,279700
2019,"wausau, wi",48.82943144,209351
2019,"elkhart-goshen, in",80.93645485,176250
2019,"utica-rome, ny",15.05016722,149900
2019,"denver-aurora-lakewood, co",89.96655518,497500
2019,"philadelphia-camden-wilmington, pa-nj-de-md",52.84280936,288450
2019,"colorado springs, co",89.96655518,439801
2019,"boulder, co",61.8729097,628700
2019,"spokane-spokane valley, wa",79.59866221,349450
2019,"springfield, ma",61.8729097,274900
2019,"bend-redmond, or",5.685618729,445000
2019,"state college, pa",37.12374582,252450
2019,"springfield, il",0,140000
2019,"bismarck, nd",17.05685619,269900
2019,"portland-south portland, me",23.7458194,389000
2019,"oshkosh-neenah, wi",39.13043478,223500
2019,"dothan, al",11.70568562,189900
2019,"erie, pa",15.05016722,139449.5
2019,"los angeles-long beach-anaheim, ca",51.50501672,877500
2019,"racine, wi",68.56187291,242000
2019,"madison, wi",25.4180602,348700
2019,"gainesville, fl",39.13043478,269950
2019,"santa cruz-watsonville, ca",32.44147157,917000
2019,"jefferson city, mo",37.12374582,183700
2019,"amarillo, tx",52.84280936,227400
2019,"springfield, oh",90.63545151,117400
2019,"nashville-davidson--murfreesboro--franklin, tn",100,367805
2019,"fayetteville-springdale-rogers, ar-mo",38.46153846,275000
2019,"harrisburg-carlisle, pa",52.84280936,236963
2019,"canton-massillon, oh",98.99665552,159900
2019,"the villages, fl",89.29765886,287000
2019,"wheeling, wv-oh",34.7826087,113000
2019,"sioux falls, sd",89.29765886,239900
2019,"virginia beach-norfolk-newport news, va-nc",65.88628763,307075
2019,"salinas, ca",18.39464883,982500
2019,"greenville, nc",57.19063545,225000
2019,"toledo, oh",82.27424749,151450
2019,"punta gorda, fl",44.81605351,289700
2019,"hickory-lenoir-morganton, nc",45.81939799,257450
2019,"seattle-tacoma-bellevue, wa",84.94983278,582000
2019,"lafayette-west lafayette, in",85.95317726,224900
2019,"norwich-new london, ct",19.06354515,289950
2019,"florence, sc",20.06688963,183450
2019,"columbus, ga-al",39.13043478,195750
2019,"kingsport-bristol-bristol, tn-va",21.40468227,198500
2019,"tuscaloosa, al",27.75919732,226450
2019,"rockford, il",77.59197324,142250
2019,"baltimore-columbia-towson, md",65.88628763,309450
2019,"port st. lucie, fl",63.5451505,299450
2019,"yakima, wa",86.95652174,327000
2019,"orlando-kissimmee-sanford, fl",72.57525084,317795
2019,"rapid city, sd",61.8729097,269950
2019,"myrtle beach-conway-north myrtle beach, sc-nc",7.357859532,265000
2019,"shreveport-bossier city, la",26.75585284,188250
2019,"gulfport-biloxi-pascagoula, ms",26.08695652,199900
2019,"tupelo, ms",19.73244147,189900
2019,"bremerton-silverdale, wa",93.97993311,469990
2019,"roanoke, va",22.74247492,269500
2019,"houston-the woodlands-sugar land, tx",56.85618729,305000
2019,"muskegon, mi",72.57525084,173000
2019,"phoenix-mesa-scottsdale, az",97.65886288,375000
2019,"augusta-richmond county, ga-sc",21.40468227,227500
2019,"st. cloud, mn",40.80267559,229900
2019,"albuquerque, nm",68.22742475,269900
2019,"texarkana, tx-ar",19.73244147,159500
2019,"norwich-new london, ct",28.09364548,289900
2019,"homosassa springs, fl",40.80267559,225900
2019,"kahului-wailuku-lahaina, hi",7.023411371,936500
2019,"joplin, mo",79.26421405,157000
2019,"lake charles, la",6.688963211,229000
2019,"fayetteville, nc",51.50501672,185000
2019,"austin-round rock, tx",64.21404682,354999
2019,"cleveland-elyria, oh",53.84615385,185000
2019,"knoxville, tn",46.82274247,284900
2019,"saginaw, mi",68.22742475,129900
2019,"wichita falls, tx",91.30434783,144900
2019,"athens-clarke county, ga",36.12040134,302202
2019,"fort collins, co",68.22742475,433100
2019,"atlantic city-hammonton, nj",13.04347826,250990
2019,"riverside-san bernardino-ontario, ca",74.91638796,409900
2019,"lancaster, pa",65.88628763,294900
2019,"topeka, ks",95.31772575,136000
2019,"crestview-fort walton beach-destin, fl",10.70234114,449500
2019,"monroe, mi",83.61204013,199900
2019,"el paso, tx",40.80267559,195000
2019,"omaha-council bluffs, ne-ia",95.31772575,279809
2019,"santa rosa, ca",40.80267559,775000
2019,"tulsa, ok",72.57525084,245900
2019,"pueblo, co",97.65886288,249900
2019,"lake havasu city-kingman, az",29.76588629,315000
2019,"visalia-porterville, ca",72.57525084,269995
2019,"chicago-naperville-elgin, il-in-wi",74.91638796,308000
2019,"merced, ca",68.22742475,321990
2019,"pittsburgh, pa",32.77591973,195000
2019,"lubbock, tx",95.31772575,225000
2019,"college station-bryan, tx",16.38795987,269900
2019,"rochester, ny",89.29765886,202900
2019,"rochester, mn",26.08695652,299000
2019,"corpus christi, tx",10.70234114,259000
2019,"scranton--wilkes-barre--hazleton, pa",15.38461538,160000
2019,"santa maria-santa barbara, ca",17.05685619,1440000
2019,"jackson, ms",13.04347826,249500
2019,"ogden-clearfield, ut",95.31772575,364000
2019,"columbia, sc",68.22742475,228300
2019,"clarksville, tn-ky",68.22742475,249996
2019,"nashville-davidson--murfreesboro--franklin, tn",100,369900
2019,"rapid city, sd",72.57525084,269990
2019,"port st. lucie, fl",40.80267559,299000
2019,"yakima, wa",84.94983278,320000
2019,"shreveport-bossier city, la",21.40468227,189900
2019,"orlando-kissimmee-sanford, fl",60.2006689,319000
2019,"trenton, nj",39.13043478,349900
2019,"fresno, ca",91.30434783,325000
2019,"kingsport-bristol-bristol, tn-va",28.09364548,185000
2019,"binghamton, ny",18.72909699,134900
2019,"palm bay-melbourne-titusville, fl",65.88628763,299900
2019,"detroit-warren-dearborn, mi",89.29765886,232900
2019,"seattle-tacoma-bellevue, wa",91.30434783,580000
2019,"baton rouge, la",10.70234114,242000
2019,"wheeling, wv-oh",32.77591973,114900
2019,"toledo, oh",74.91638796,155000
2019,"sioux falls, sd",91.30434783,244900
2019,"salinas, ca",22.74247492,998000
2019,"battle creek, mi",74.91638796,152000
2019,"greenville, nc",40.80267559,219900
2019,"virginia beach-norfolk-newport news, va-nc",60.2006689,299990
2019,"medford, or",18.72909699,409900
2019,"the villages, fl",74.91638796,291000
2019,"san diego-carlsbad, ca",95.31772575,715000
2019,"asheville, nc",10.70234114,399000
2019,"memphis, tn-ms-ar",65.88628763,234900
2019,"elizabethtown-fort knox, ky",72.57525084,219900
2019,"harrisburg-carlisle, pa",60.2006689,234900
2019,"fargo, nd-mn",40.80267559,247000
2019,"birmingham-hoover, al",36.12040134,252463
2019,"canton-massillon, oh",99.66555184,159900
2019,"rockford, il",74.91638796,149900
2019,"tuscaloosa, al",36.12040134,234900
2019,"wichita, ks",65.2173913,204900
2019,"mcallen-edinburg-mission, tx",22.74247492,197500
2019,"olympia-tumwater, wa",81.93979933,399000
2019,"kingston, ny",13.04347826,339900
2019,"san antonio-new braunfels, tx",60.2006689,287134
2019,"indianapolis-carmel-anderson, in",68.22742475,259900
2019,"grand junction, co",48.16053512,355000
2019,"sioux city, ia-ne-sd",68.22742475,195000
2019,"pottsville, pa",47.15719064,102500
2019,"montgomery, al",10.70234114,214900
2019,"oxnard-thousand oaks-ventura, ca",74.91638796,755000
2019,"killeen-temple, tx",79.26421405,227000
2019,"tucson, az",91.30434783,287595
2019,"jacksonville, nc",36.12040134,210000
2019,"midland, tx",94.64882943,364000
2019,"charleston, wv",9.030100334,149000
2019,"winston-salem, nc",48.16053512,279000
2019,"boston-cambridge-newton, ma-nh",74.91638796,589900
2019,"bakersfield, ca",79.26421405,259900
2019,"new orleans-metairie, la",34.44816054,284000
2019,"pensacola-ferry pass-brent, fl",51.50501672,284900
2019,"little rock-north little rock-conway, ar",53.84615385,199900
2019,"monroe, la",3.010033445,212900
2019,"peoria, il",32.77591973,129900
2019,"fort wayne, in",98.99665552,189900
2019,"decatur, al",40.80267559,199900
2019,"milwaukee-waukesha-west allis, wi",79.26421405,279900
2019,"eugene, or",60.2006689,399000
2019,"la crosse-onalaska, wi-mn",68.22742475,259900
2019,"lebanon, pa",34.44816054,250000
2019,"springfield, mo",81.93979933,219900
2019,"hagerstown-martinsburg, md-wv",29.76588629,239900
2019,"prescott, az",26.08695652,475000
2019,"manchester-nashua, nh",74.91638796,355000
2019,"yuma, az",79.26421405,239900
2019,"columbia, mo",51.50501672,249900
2019,"lansing-east lansing, mi",83.61204013,159973
2019,"stockton-lodi, ca",95.31772575,435000
2019,"south bend-mishawaka, in-mi",48.16053512,178900
2019,"san francisco-oakland-hayward, ca",99.33110368,930000
2019,"spartanburg, sc",56.85618729,227900
2019,"alexandria, la",10.70234114,180000
2019,"portland-vancouver-hillsboro, or-wa",68.22742475,465000
2019,"santa cruz-watsonville, ca",51.50501672,968000
2019,"greensboro-high point, nc",53.84615385,264900
2019,"longview, tx",26.08695652,198850
2019,"eureka-arcata-fortuna, ca",17.05685619,370000
2019,"lafayette, la",4.347826087,214900
2019,"anchorage, ak",24.41471572,319900
2019,"des moines-west des moines, ia",48.16053512,259900
2019,"bangor, me",1.672240803,169900
2019,"flint, mi",60.2006689,175000
2019,"lynchburg, va",18.72909699,264950
2019,"janesville-beloit, wi",65.88628763,222500
2019,"sebastian-vero beach, fl",24.41471572,339900
2019,"fort smith, ar-ok",26.08695652,160000
2019,"panama city, fl",24.41471572,325000
2019,"chico, ca",65.2173913,349000
2019,"champaign-urbana, il",7.023411371,164900
2019,"morgantown, wv",2.006688963,255000
2019,"coeur d'alene, id",21.40468227,449000
2019,"tampa-st. petersburg-clearwater, fl",65.88628763,279000
2019,"davenport-moline-rock island, ia-il",0.334448161,149900
2019,"richmond, va",79.26421405,315000
2019,"providence-warwick, ri-ma",68.22742475,375000
2019,"burlington, nc",93.97993311,239900
2019,"greenville-anderson-mauldin, sc",48.16053512,269900
2019,"waco, tx",48.16053512,225000
2019,"traverse city, mi",3.678929766,355000
2019,"salem, or",81.93979933,380900
2019,"worcester, ma-ct",60.2006689,339900
2019,"auburn-opelika, al",24.41471572,279000
2019,"york-hanover, pa",60.2006689,229900
2019,"springfield, ma",65.88628763,274900
2019,"portland-south portland, me",29.76588629,385000
2019,"bismarck, nd",17.05685619,269900
2019,"colorado springs, co",89.29765886,435000
2019,"philadelphia-camden-wilmington, pa-nj-de-md",56.85618729,295000
2019,"bend-redmond, or",7.023411371,449000
2019,"utica-rome, ny",24.41471572,149000
2019,"springfield, il",0,145000
2019,"spokane-spokane valley, wa",84.94983278,349970
2019,"state college, pa",39.13043478,265000
2019,"wausau, wi",53.84615385,209702
2019,"elkhart-goshen, in",86.95652174,180000
2019,"oshkosh-neenah, wi",56.85618729,220000
2019,"denver-aurora-lakewood, co",87.95986622,498000
2019,"boulder, co",74.91638796,629000
2019,"tyler, tx",51.50501672,284900
2019,"dothan, al",7.023411371,189000
2019,"los angeles-long beach-anaheim, ca",56.85618729,859000
2019,"bridgeport-stamford-norwalk, ct",9.030100334,699000
2019,"bloomington, il",6.02006689,138900
2019,"sacramento--roseville--arden-arcade, ca",81.93979933,486000
2019,"erie, pa",15.71906355,144900
2019,"racine, wi",79.26421405,239900
2019,"beaumont-port arthur, tx",64.21404682,189900
2019,"san luis obispo-paso robles-arroyo grande, ca",29.76588629,729540
2019,"cape coral-fort myers, fl",34.44816054,310000
2019,"salt lake city, ut",97.65886288,439000
2019,"duluth, mn-wi",4.347826087,199900
2019,"naples-immokalee-marco island, fl",9.030100334,475000
2019,"springfield, oh",89.29765886,114900
2019,"allentown-bethlehem-easton, pa-nj",64.21404682,242900
2019,"eau claire, wi",56.85618729,224900
2019,"hilton head island-bluffton-beaufort, sc",1.337792642,429000
2019,"billings, mt",28.09364548,295000
2019,"new york-newark-jersey city, ny-nj-pa",51.50501672,550000
2019,"charlottesville, va",7.023411371,419900
2019,"cedar rapids, ia",56.85618729,209000
2019,"burlington-south burlington, vt",9.030100334,329900
2019,"grand rapids-wyoming, mi",87.95986622,279900
2019,"albany-schenectady-troy, ny",17.05685619,289900
2019,"johnson city, tn",48.16053512,215000
2019,"oklahoma city, ok",81.93979933,250000
2019,"san jose-sunnyvale-santa clara, ca",91.30434783,1099000
2019,"appleton, wi",68.22742475,264900
2019,"ocala, fl",65.88628763,209000
2019,"jackson, mi",74.91638796,165000
2019,"kennewick-richland, wa",91.30434783,350000
2019,"provo-orem, ut",83.61204013,402900
2019,"bellingham, wa",40.80267559,450000
2019,"daphne-fairhope-foley, al",17.05685619,354867
2019,"barnstable town, ma",16.38795987,569000
2019,"brownsville-harlingen, tx",2.006688963,240000
2019,"columbus, oh",87.95986622,275000
2019,"huntsville, al",60.2006689,275000
2019,"charleston-north charleston, sc",19.73244147,415000
2019,"pittsfield, ma",1.003344482,374900
